0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	67259.488217843871	-3264.5533004741806	-3958.977296080262	-4803.1142733371389	-4522.2854800639579	-1944.2830749305224	-2063.0449989949366	535.29034091142682	-1713.1360289489035	-5240.361293223913	-4086.9379755753398	732.62264983657678	-7353.4827649966264	-1250.09573771994	-5317.2772658277308	-3937.6207489516992	-3047.3834023735567	-1448.9425928475855	-5502.4679631170393	609.95722817027183	-1914.8662299486475	-3080.647761017673	-918.009921738652	1130.7691805683546	-820.03805975132082	-106.65319346260692
0.0	0.0	0.0	-3264.5533004741756	49640.40704260124	-3702.1610703492097	1829.1260680041503	-239.64057027371288	-3072.0627295675849	-3442.0790441795298	553.32335574809861	-1556.7386478278963	-5357.3020042989992	-1292.2150273021944	-1198.5938886402212	-1445.2453475654181	-2048.329851459674	-3618.435300990629	427.89030744868222	-1604.7837332129993	457.38572710763867	-2918.0121919505286	-104.77708986346781	-2612.9749264274024	-2478.1232422397493	-353.82552192127019	-1149.9556223356622	-151.01741821909391	949.22095979410869
0.0	0.0	0.0	-3958.977296080262	-3702.1610703492079	52383.015775939522	-5058.4339286766499	-1784.0981592771154	245.17011457387835	-2198.1509328820221	-2455.7676926315376	-683.62246208752697	-306.80871065371127	-3893.6751104263139	-1477.1324461899808	-2064.0361909859162	103.38000219279371	-3574.3907900905697	-2903.2305421039268	1092.6495806851603	-947.01758261444593	1265.8262955438511	-3335.2349294283626	-1805.6017267478169	-4066.374954769231	156.96055833971485	354.51959372906089	342.19403195687823	-109.29086470938128
0.0	0.0	0.0	-4803.1142733371353	1829.1260680041503	-5058.4339286766472	60018.056977452165	-555.40833647338593	-1193.601443915757	-3069.8875661197412	-2354.3289249832542	-3874.9220130612021	-2089.2364621763454	-633.07298698002171	-1958.4175820347436	-3057.6350799063966	-1468.1508060540477	-7450.7555011549612	-2463.6407318395172	-4005.72964372776	-6268.7768216054956	-3155.0399432621748	1104.8455821771681	-2973.606542179939	-2010.5357427450929	1153.3992589557085	-2277.8274807616185	-91.792883249431625	-47.208596486521728
0.0	0.0	0.0	-4522.2854800639516	-239.64057027371027	-1784.0981592771127	-555.40833647338366	55348.419280775764	-2999.8589237911347	-3678.649857471084	-2770.4197580336463	-1447.8006020757923	-1709.7348323891933	-2048.9132831010675	-5514.6216006215936	-2336.1483397971597	-6005.2383440402509	-2114.4967960208182	-2817.7391708317659	-2431.5657495586115	-4237.5261728507921	-3893.0442018587405	2114.011484480231	-805.37364083356385	-2435.0607558136066	3042.1629997036125	-1329.271779041303	-2122.5171997861348	-59.088069752128675
0.0	0.0	0.0	-1944.2830749305224	-3072.0627295675849	245.17011457387903	-1193.6014439157566	-2999.8589237911369	75874.813001823743	-5473.5210487909681	-6876.5477254171174	-1842.0240545707397	-6734.4323814886357	3600.4966410622351	-2882.2548902770309	248.0615500934141	-2504.3783807347836	-6380.2192972573694	-5917.7006368279381	-6289.0271817656485	-1338.9385569527103	-4217.7969269583882	-3862.0563668318018	-5397.5152045497216	-715.95549871547996	1618.0487539495771	235.17967872686387	-891.8236132586818	-61.939486784082888
0.0	0.0	0.0	-2063.0449989949366	-3442.0790441795298	-2198.1509328820198	-3069.8875661197394	-3678.6498574710859	-5473.5210487909671	63019.033844011406	539.26357240931191	-7921.3344390092925	-5568.5814481133311	336.26279299608188	-1838.5958543144668	-1848.1478826596122	-1601.3834507713134	-606.01816929702818	-4329.6586796892234	-1935.6196671493556	-1901.0259992524998	-7367.7890371100802	414.92533662033247	-2974.9583566137985	-4858.9290350447636	2361.3252458677171	-169.6599352585711	-762.2921930727091	-865.94538562238131
0.0	0.0	0.0	535.29034091142989	553.3233557480977	-2455.7676926315376	-2354.3289249832555	-2770.4197580336477	-6876.547725417121	539.2635724093135	55777.348195987564	-4177.9338017143991	-4077.2875694225245	-6409.3602819328189	745.64743302909665	-4380.4732015403433	-416.58359794079553	592.07766565581107	-2158.0049993047492	-2328.4629034459076	-3244.1269916003203	-3063.3254148899232	-2228.192281872733	757.51066818355798	-2095.4042549206242	-91.778599840990665	-157.2169601100166	-180.03873535112822	486.98150576390333
